"X1","X2","class"
0.62739726,0.663551402,15
0.663926941,0.696261682,16
0.634246575,0.663551402,17
0.676712329,0.700934579,18
0.83196347,0.878504673,19
0.731506849,0.757009346,20
0.669863014,0.696261682,21
0.56347032,0.593457944,22
0.476712329,0.509345794,23
0.383105023,0.406542056,0
0.303196347,0.341121495,1
0.271232877,0.289719626,2
0.236986301,0.271028037,3
0.248401826,0.26635514,4
0.262100457,0.308411215,5
0.371689498,0.397196262,6
0.57716895,0.588785047,7
0.673059361,0.724299065,8
0.800913242,0.822429907,9
0.816894977,0.822429907,10
0.803196347,0.813084112,11
0.748401826,0.738317757,12
0.652511416,0.668224299,13
0.652511416,0.677570093,14
0.63196347,0.668224299,15
0.659360731,0.682242991,16
0.647031963,0.663551402,17
0.692694064,0.719626168,18
0.80456621,0.845794393,19
0.733789954,0.76635514,20
0.637899543,0.668224299,21
0.547488584,0.574766355,22
0.506392694,0.495327103,23
0.408219178,0.411214953,0
0.326484018,0.35046729,1
0.308219178,0.285046729,2
0.255707763,0.275700935,3
0.248858447,0.261682243,4
0.276255708,0.289719626,5
0.349315068,0.355140187,6
0.46803653,0.471962617,7
0.50456621,0.53271028,8
0.650684932,0.640186916,9
0.625570776,0.644859813,10
0.611872146,0.612149533,11
0.543378995,0.537383178,12
0.45890411,0.495327103,13
0.413242009,0.429906542,14
0.415525114,0.443925234,15
0.406392694,0.429906542,16
0.397260274,0.439252336,17
0.456621005,0.509345794,18
0.639269406,0.686915888,19
0.595890411,0.686915888,20
0.51826484,0.579439252,21
0.47716895,0.485981308,22
0.46347032,0.434579439,23
0.360730594,0.369158879,0
0.337899543,0.313084112,1
0.257990868,0.257009346,2
0.148401826,0.238317757,3
0.207762557,0.219626168,4
0.214611872,0.224299065,5
0.246575342,0.26635514,6
0.285388128,0.308411215,7
0.262557078,0.26635514,8
0.353881279,0.359813084,9
0.399543379,0.411214953,10
0.399543379,0.41588785,11
0.399543379,0.401869159,12
0.344748858,0.359813084,13
0.301369863,0.317757009,14
0.285388128,0.322429907,15
0.273972603,0.308411215,16
0.273972603,0.308411215,17
0.360730594,0.378504673,18
0.543378995,0.574766355,19
0.547945205,0.588785047,20
0.511415525,0.551401869,21
0.4543379,0.453271028,22
0.404109589,0.425233645,23
0.308219178,0.341121495,0
0.248858447,0.271028037,1
0.237442922,0.23364486,2
0.221461187,0.228971963,3
0.194063927,0.224299065,4
0.294520548,0.308411215,5
0.328767123,0.355140187,6
0.506849315,0.588785047,7
0.671232877,0.724299065,8
0.789954338,0.859813084,9
0.799086758,0.831775701,10
0.794520548,0.827102804,11
0.730593607,0.76635514,12
0.646118721,0.696261682,13
0.636986301,0.686915888,14
0.682648402,0.714953271,15
0.714611872,0.738317757,16
0.67260274,0.691588785,17
0.73196347,0.76635514,18
0.818721461,0.85046729,19
0.7456621,0.761682243,20
0.65890411,0.686915888,21
0.526940639,0.560747664,22
0.481278539,0.46728972,23
0.364840183,0.387850467,0
0.290410959,0.303738318,1
0.263013699,0.26635514,2
0.244748858,0.252336449,3
0.272146119,0.26635514,4
0.281278539,0.289719626,5
0.38630137,0.38317757,6
0.556621005,0.58411215,7
0.698173516,0.757009346,8
0.778082192,0.813084112,9
0.800913242,0.822429907,10
0.789497717,0.813084112,11
0.757534247,0.780373832,12
0.691324201,0.728971963,13
0.693607306,0.724299065,14
0.711872146,0.742990654,15
0.725570776,0.742990654,16
0.707305936,0.728971963,17
0.794063927,0.799065421,18
0.826027397,0.813084112,19
0.767579909,0.76635514,20
0.721917808,0.705607477,21
0.589497717,0.598130841,22
0.44109589,0.481308411,23
0.35890411,0.378504673,0
0.299543379,0.317757009,1
0.272146119,0.289719626,2
0.258447489,0.275700935,3
0.244748858,0.275700935,4
0.260730594,0.294392523,5
0.356621005,0.378504673,6
0.527853881,0.574766355,7
0.669406393,0.724299065,8
0.797260274,0.785046729,9
0.783561644,0.799065421,10
0.744748858,0.771028037,11
0.749315068,0.761682243,12
0.667123288,0.686915888,13
0.644292237,0.677570093,14
0.692237443,0.710280374,15
0.632876712,0.668224299,16
0.635159817,0.640186916,17
0.671689498,0.682242991,18
0.826940639,0.841121495,19
0.740182648,0.742990654,20
0.664840183,0.691588785,21
0.559817352,0.574766355,22
0.461643836,0.485981308,23
0.36347032,0.397196262,0
0.301826484,0.327102804,1
0.260730594,0.261682243,2
0.244748858,0.242990654,3
0.260730594,0.252336449,4
0.272146119,0.299065421,5
0.38173516,0.359813084,6
0.559817352,0.579439252,7
0.667123288,0.677570093,8
0.753881279,0.799065421,9
0.783561644,0.789719626,10
0.769863014,0.771028037,11
0.726484018,0.728971963,12
0.628310502,0.644859813,13
0.628310502,0.668224299,14
0.628310502,0.654205607,15
0.646575342,0.672897196,16
0.614611872,0.630841121,17
0.639726027,0.668224299,18
0.804109589,0.836448598,19
0.717351598,0.752336449,20
0.662557078,0.677570093,21
0.552968037,0.570093458,22
0.459360731,0.495327103,23
0.35890411,0.387850467,0
0.306392694,0.331775701,1
0.253881279,0.280373832,2
0.242922374,0.271028037,3
0.247031963,0.271028037,4
0.276712329,0.299065421,5
0.342009132,0.387850467,6
0.570319635,0.588785047,7
0.659360731,0.691588785,8
0.787214612,0.803738318,9
0.791780822,0.794392523,10
0.775799087,0.785046729,11
0.762100457,0.742990654,12
0.657077626,0.64953271,13
0.647945205,0.663551402,14
0.611415525,0.663551402,15
0.593150685,0.654205607,16
0.58630137,0.630841121,17
0.58630137,0.630841121,18
0.79086758,0.822429907,19
0.752511416,0.728971963,20
0.67716895,0.663551402,21
0.531050228,0.551401869,22
0.430593607,0.523364486,23
0.355251142,0.392523364,0
0.261643836,0.317757009,1
0.21826484,0.26635514,2
0.225114155,0.257009346,3
0.22283105,0.257009346,4
0.2456621,0.280373832,5
0.321004566,0.331775701,6
0.464840183,0.434579439,7
0.492237443,0.5,8
0.601826484,0.593457944,9
0.617808219,0.61682243,10
0.567579909,0.565420561,11
0.544748858,0.551401869,12
0.476255708,0.471962617,13
0.412328767,0.420560748,14
0.394063927,0.425233645,15
0.423744292,0.406542056,16
0.414611872,0.429906542,17
0.455707763,0.485981308,18
0.633789954,0.668224299,19
0.615525114,0.626168224,20
0.524200913,0.565420561,21
0.437442922,0.471962617,22
0.384931507,0.411214953,23
0.321004566,0.341121495,0
0.254794521,0.285046729,1
0.197716895,0.224299065,2
0.18173516,0.219626168,3
0.17260274,0.200934579,4
0.18630137,0.205607477,5
0.234246575,0.238317757,6
0.300456621,0.294392523,7
0.268493151,0.252336449,8
0.339269406,0.35046729,9
0.407762557,0.401869159,10
0.410045662,0.41588785,11
0.387214612,0.401869159,12
0.336986301,0.355140187,13
0.307305936,0.317757009,14
0.261643836,0.289719626,15
0.220547945,0.271028037,16
0.234246575,0.26635514,17
0.302739726,0.336448598,18
0.492237443,0.53271028,19
0.512785388,0.560747664,20
0.512785388,0.556074766,21
0.485388128,0.471962617,22
0.407762557,0.41588785,23
0.325570776,0.331775701,0
0.254794521,0.271028037,1
0.229680365,0.238317757,2
0.202283105,0.214953271,3
0.2,0.210280374,4
0.23196347,0.247663551,5
0.323287671,0.341121495,6
0.471689498,0.46728972,7
0.642922374,0.672897196,8
0.759360731,0.775700935,9
0.720547945,0.757009346,10
0.702283105,0.719626168,11
0.590410959,0.672897196,12
0.600456621,0.621495327,13
0.610958904,0.635514019,14
0.606392694,0.658878505,15
0.588127854,0.64953271,16
0.574429224,0.621495327,17
0.597260274,0.644859813,18
0.770776256,0.827102804,19
0.693150685,0.752336449,20
0.638356164,0.635514019,21
0.519634703,0.570093458,22
0.446575342,0.462616822,23
0.279908676,0.369158879,0
0.276255708,0.275700935,1
0.267123288,0.257009346,2
0.239726027,0.238317757,3
0.253424658,0.228971963,4
0.276255708,0.275700935,5
0.340182648,0.369158879,6
0.46803653,0.514018692,7
0.673515982,0.691588785,8
0.773972603,0.789719626,9
0.744292237,0.789719626,10
0.755707763,0.761682243,11
0.71826484,0.714953271,12
0.636073059,0.635514019,13
0.626940639,0.635514019,14
0.66803653,0.672897196,15
0.638356164,0.668224299,16
0.620091324,0.640186916,17
0.606392694,0.654205607,18
0.816438356,0.841121495,19
0.738812785,0.738317757,20
0.665753425,0.672897196,21
0.561643836,0.574766355,22
0.436073059,0.462616822,23
0.351598174,0.369158879,0
0.280821918,0.294392523,1
0.280821918,0.257009346,2
0.237442922,0.252336449,3
0.246575342,0.252336449,4
0.267123288,0.285046729,5
0.344748858,0.364485981,6
0.49086758,0.495327103,7
0.652968037,0.700934579,8
0.779908676,0.794392523,9
0.763926941,0.775700935,10
0.74109589,0.76635514,11
0.70456621,0.719626168,12
0.622374429,0.644859813,13
0.594977169,0.64953271,14
0.608675799,0.64953271,15
0.640639269,0.64953271,16
0.590410959,0.630841121,17
0.651141553,0.672897196,18
0.810958904,0.817757009,19
0.724200913,0.73364486,20
0.655707763,0.672897196,21
0.541552511,0.560747664,22
0.450228311,0.471962617,23
0.349771689,0.369158879,0
0.301826484,0.336448598,1
0.258447489,0.26635514,2
0.256164384,0.257009346,3
0.251598174,0.257009346,4
0.272146119,0.317757009,5
0.352054795,0.369158879,6
0.459360731,0.509345794,7
0.662557078,0.672897196,8
0.749315068,0.794392523,9
0.742465753,0.785046729,10
0.726484018,0.752336449,11
0.680821918,0.705607477,12
0.596347032,0.635514019,13
0.607762557,0.663551402,14
0.630593607,0.658878505,15
0.648858447,0.686915888,16
0.607762557,0.630841121,17
0.630593607,0.663551402,18
0.810958904,0.827102804,19
0.728767123,0.742990654,20
0.669406393,0.668224299,21
0.578082192,0.556074766,22
0.447945205,0.471962617,23
0.420547945,0.439252336,0
0.27260274,0.317757009,1
0.27260274,0.289719626,2
0.252054795,0.261682243,3
0.245205479,0.261682243,4
0.270319635,0.308411215,5
0.347945205,0.373831776,6
0.526027397,0.560747664,7
0.674429224,0.728971963,8
0.820547945,0.85046729,9
0.802283105,0.864485981,10
0.765753425,0.813084112,11
0.740639269,0.827102804,12
0.660730594,0.658878505,13
0.635616438,0.654205607,14
0.621917808,0.654205607,15
0.635616438,0.658878505,16
0.621917808,0.640186916,17
0.626484018,0.640186916,18
0.797716895,0.836448598,19
0.733789954,0.742990654,20
0.665296804,0.658878505,21
0.544292237,0.560747664,22
0.464383562,0.490654206,23
0.357077626,0.38317757,0
0.320091324,0.331775701,1
0.269863014,0.275700935,2
0.249315068,0.26635514,3
0.233333333,0.261682243,4
0.272146119,0.289719626,5
0.331506849,0.35046729,6
0.40456621,0.378504673,7
0.500456621,0.5,8
0.610045662,0.612149533,9
0.584931507,0.61682243,10
0.575799087,0.58411215,11
0.525570776,0.537383178,12
0.443378995,0.462616822,13
0.393150685,0.401869159,14
0.38630137,0.401869159,15
0.36347032,0.387850467,16
0.37260274,0.387850467,17
0.41369863,0.425233645,18
0.614611872,0.644859813,19
0.591780822,0.61682243,20
0.536986301,0.551401869,21
0.463926941,0.462616822,22
0.38630137,0.411214953,23
0.329680365,0.341121495,0
0.270319635,0.294392523,1
0.256621005,0.257009346,2
0.211415525,0.23364486,3
0.194977169,0.219626168,4
0.204109589,0.23364486,5
0.2543379,0.257009346,6
0.245205479,0.219626168,7
0.240639269,0.261682243,8
0.363926941,0.327102804,9
0.400456621,0.401869159,10
0.409589041,0.401869159,11
0.418721461,0.38317757,12
0.359360731,0.364485981,13
0.32739726,0.308411215,14
0.26803653,0.294392523,15
0.27260274,0.275700935,16
0.2543379,0.275700935,17
0.297716895,0.313084112,18
0.507762557,0.542056075,19
0.539726027,0.560747664,20
0.519178082,0.523364486,21
0.452968037,0.471962617,22
0.409589041,0.420560748,23
0.32283105,0.327102804,0
0.245205479,0.261682243,1
0.231506849,0.228971963,2
0.213242009,0.210280374,3
0.206392694,0.214953271,4
0.242922374,0.252336449,5
0.334246575,0.345794393,6
0.457534247,0.471962617,7
0.637899543,0.672897196,8
0.756621005,0.794392523,9
0.738356164,0.757009346,10
0.706392694,0.705607477,11
0.656164384,0.663551402,12
0.589954338,0.621495327,13
0.589954338,0.640186916,14
0.624200913,0.654205607,15
0.619634703,0.654205607,16
0.610502283,0.61682243,17
0.605936073,0.635514019,18
0.784018265,0.831775701,19
0.747488584,0.752336449,20
0.669863014,0.700934579,21
0.564840183,0.560747664,22
0.457534247,0.476635514,23
0.343378995,0.369158879,0
0.26803653,0.308411215,1
0.242922374,0.26635514,2
0.220091324,0.247663551,3
0.231506849,0.242990654,4
0.2543379,0.289719626,5
0.3456621,0.369158879,6
0.446118721,0.476635514,7
0.656164384,0.696261682,8
0.75890411,0.789719626,9
0.774885845,0.799065421,10
0.743835616,0.76635514,11
0.715525114,0.705607477,12
0.612785388,0.644859813,13
0.617351598,0.640186916,14
0.608219178,0.654205607,15
0.617351598,0.663551402,16
0.594520548,0.630841121,17
0.637899543,0.644859813,18
0.802283105,0.813084112,19
0.720091324,0.747663551,20
0.647031963,0.686915888,21
0.537442922,0.579439252,22
0.450684932,0.471962617,23
0.345205479,0.364485981,0
0.313242009,0.303738318,1
0.256164384,0.271028037,2
0.224200913,0.242990654,3
0.267579909,0.26635514,4
0.256164384,0.285046729,5
0.336073059,0.355140187,6
0.450228311,0.485981308,7
0.642009132,0.677570093,8
0.744748858,0.775700935,9
0.749315068,0.775700935,10
0.721917808,0.742990654,11
0.708219178,0.710280374,12
0.603196347,0.635514019,13
0.598630137,0.644859813,14
0.598630137,0.640186916,15
0.603196347,0.658878505,16
0.594063927,0.598130841,17
0.603196347,0.607476636,18
0.794977169,0.827102804,19
0.703652968,0.747663551,20
0.630593607,0.672897196,21
0.555251142,0.565420561,22
0.443378995,0.46728972,23
0.35890411,0.387850467,0
0.283561644,0.299065421,1
0.256164384,0.257009346,2
0.240182648,0.252336449,3
0.240182648,0.257009346,4
0.258447489,0.280373832,5
0.342922374,0.369158879,6
0.44109589,0.457943925,7
0.651141553,0.64953271,8
0.719634703,0.761682243,9
0.747031963,0.775700935,10
0.715068493,0.747663551,11
0.673972603,0.682242991,12
0.568949772,0.61682243,13
0.600913242,0.640186916,14
0.594063927,0.640186916,15
0.616894977,0.663551402,16
0.598630137,0.635514019,17
0.607762557,0.640186916,18
0.758447489,0.827102804,19
0.703652968,0.73364486,20
0.662557078,0.696261682,21
0.530136986,0.565420561,22
0.438812785,0.476635514,23
0.3543379,0.387850467,0
0.274429224,0.303738318,1
0.256164384,0.275700935,2
0.228767123,0.261682243,3
0.256164384,0.257009346,4
0.267579909,0.294392523,5
0.336073059,0.373831776,6
0.482191781,0.5,7
0.673972603,0.677570093,8
0.760730594,0.761682243,9
0.760730594,0.775700935,10
0.742465753,0.775700935,11
0.701369863,0.696261682,12
0.614611872,0.621495327,13
0.616894977,0.626168224,14
0.639726027,0.61682243,15
0.616894977,0.640186916,16
0.597716895,0.626168224,17
0.594063927,0.626168224,18
0.776712329,0.808411215,19
0.705936073,0.719626168,20
0.655707763,0.668224299,21
0.516438356,0.537383178,22
0.457077626,0.495327103,23
0.345205479,0.387850467,0
0.301826484,0.317757009,1
0.274429224,0.280373832,2
0.269863014,0.26635514,3
0.251598174,0.261682243,4
0.263013699,0.285046729,5
0.336073059,0.336448598,6
0.36347032,0.373831776,7
0.493607306,0.528037383,8
0.582648402,0.598130841,9
0.594063927,0.598130841,10
0.552968037,0.574766355,11
0.498173516,0.523364486,12
0.429680365,0.448598131,13
0.384018265,0.397196262,14
0.374885845,0.406542056,15
0.36347032,0.41588785,16
0.36347032,0.38317757,17
0.393150685,0.41588785,18
0.591780822,0.635514019,19
0.564383562,0.598130841,20
0.514155251,0.542056075,21
0.425114155,0.453271028,22
0.402283105,0.406542056,23
0.324657534,0.336448598,0
0.288127854,0.275700935,1
0.226484018,0.242990654,2
0.199086758,0.210280374,3
0.192237443,0.210280374,4
0.196803653,0.205607477,5
0.226484018,0.247663551,6
0.180821918,0.210280374,7
0.249315068,0.247663551,8
0.3543379,0.341121495,9
0.39543379,0.392523364,10
0.41826484,0.425233645,11
0.4,0.341121495,12
0.345205479,0.303738318,13
0.282191781,0.26635514,14
0.235616438,0.252336449,15
0.221917808,0.252336449,16
0.235616438,0.242990654,17
0.269863014,0.280373832,18
0.470776256,0.509345794,19
0.525570776,0.565420561,20
0.498173516,0.518691589,21
0.452511416,0.471962617,22
0.4,0.401869159,23
0.297260274,0.303738318,0
0.23652968,0.257009346,1
0.192237443,0.214953271,2
0.183105023,0.210280374,3
0.192237443,0.219626168,4
0.242465753,0.26635514,5
0.274429224,0.35046729,6
0.425114155,0.429906542,7
0.628310502,0.626168224,8
0.726484018,0.747663551,9
0.712785388,0.73364486,10
0.676255708,0.710280374,11
0.637442922,0.658878505,12
0.582648402,0.612149533,13
0.582648402,0.598130841,14
0.587214612,0.635514019,15
0.603196347,0.630841121,16
0.566666667,0.598130841,17
0.534703196,0.58411215,18
0.735616438,0.780373832,19
0.676255708,0.738317757,20
0.623744292,0.658878505,21
0.527853881,0.537383178,22
0.457077626,0.46728972,23
0.347488584,0.364485981,0
0.276712329,0.303738318,1
0.240182648,0.257009346,2
0.217351598,0.247663551,3
0.228767123,0.257009346,4
0.226484018,0.275700935,5
0.331506849,0.355140187,6
0.479908676,0.471962617,7
0.614611872,0.635514019,8
0.683105023,0.714953271,9
0.692237443,0.73364486,10
0.673972603,0.700934579,11
0.676255708,0.677570093,12
0.589497717,0.61682243,13
0.580365297,0.621495327,14
0.581278539,0.635514019,15
0.599543379,0.654205607,16
0.581278539,0.598130841,17
0.56347032,0.598130841,18
0.759817352,0.799065421,19
0.695890411,0.761682243,20
0.63652968,0.691588785,21
0.566666667,0.574766355,22
0.466210046,0.476635514,23
0.361187215,0.364485981,0
0.272146119,0.308411215,1
0.244748858,0.26635514,2
0.226484018,0.252336449,3
0.221917808,0.238317757,4
0.256164384,0.280373832,5
0.317808219,0.35046729,6
0.420547945,0.434579439,7
0.603196347,0.621495327,8
0.740182648,0.724299065,9
0.667123288,0.710280374,10
0.648858447,0.696261682,11
0.689954338,0.663551402,12
0.566666667,0.588785047,13
0.571232877,0.612149533,14
0.571232877,0.621495327,15
0.566666667,0.607476636,16
0.525570776,0.58411215,17
0.555251142,0.607476636,18
0.719634703,0.775700935,19
0.728767123,0.728971963,20
0.623744292,0.640186916,21
0.518721461,0.53271028,22
0.4456621,0.471962617,23
0.361187215,0.359813084,0
0.29543379,0.289719626,1
0.242922374,0.252336449,2
0.231506849,0.238317757,3
0.226940639,0.23364486,4
0.247488584,0.261682243,5
0.33652968,0.336448598,6
0.441552511,0.453271028,7
0.615068493,0.64953271,8
0.697260274,0.73364486,9
0.715525114,0.73364486,10
0.692694064,0.700934579,11
0.647031963,0.654205607,12
0.589041096,0.607476636,13
0.593607306,0.61682243,14
0.626484018,0.621495327,15
0.630136986,0.640186916,16
0.582191781,0.565420561,17
0.559360731,0.565420561,18
0.700913242,0.775700935,19
0.668949772,0.700934579,20
0.600456621,0.644859813,21
0.563926941,0.551401869,22
0.433789954,0.448598131,23
0.339726027,0.35046729,0
0.294063927,0.303738318,1
0.251598174,0.26635514,2
0.248401826,0.242990654,3
0.239269406,0.252336449,4
0.271232877,0.285046729,5
0.305479452,0.336448598,6
0.424200913,0.46728972,7
0.62283105,0.64953271,8
0.739269406,0.761682243,9
0.723287671,0.757009346,10
0.662557078,0.728971963,11
0.67260274,0.696261682,12
0.591324201,0.607476636,13
0.596347032,0.61682243,14
0.611415525,0.621495327,15
0.615981735,0.64953271,16
0.593150685,0.607476636,17
0.565753425,0.58411215,18
0.757534247,0.785046729,19
0.711872146,0.719626168,20
0.63652968,0.644859813,21
0.531506849,0.537383178,22
0.408219178,0.443925234,23
0.326027397,0.355140187,0
0.310045662,0.294392523,1
0.255251142,0.252336449,2
0.223287671,0.228971963,3
0.221004566,0.228971963,4
0.239269406,0.261682243,5
0.296347032,0.322429907,6
0.335159817,0.355140187,7
0.458447489,0.504672897,8
0.535159817,0.58411215,9
0.564383562,0.58411215,10
0.521004566,0.542056075,11
0.475342466,0.509345794,12
0.402283105,0.443925234,13
0.365753425,0.392523364,14
0.384018265,0.392523364,15
0.379452055,0.373831776,16
0.393150685,0.392523364,17
0.370319635,0.38317757,18
0.584931507,0.612149533,19
0.568949772,0.598130841,20
0.500456621,0.546728972,21
0.43196347,0.448598131,22
0.38630137,0.392523364,23
0.317808219,0.327102804,0
0.278995434,0.261682243,1
0.228767123,0.219626168,2
0.208219178,0.200934579,3
0.194520548,0.177570093,4
0.208219178,0.191588785,5
0.251598174,0.252336449,6
0.176255708,0.186915888,7
0.235616438,0.247663551,8
0.322374429,0.336448598,9
0.365753425,0.364485981,10
0.38173516,0.378504673,11
0.349771689,0.364485981,12
0.308675799,0.317757009,13
0.299543379,0.280373832,14
0.304109589,0.26635514,15
0.249315068,0.257009346,16
0.253881279,0.252336449,17
0.304109589,0.317757009,18
0.479908676,0.504672897,19
0.507305936,0.537383178,20
0.489041096,0.504672897,21
0.42739726,0.448598131,22
0.41369863,0.397196262,23
0.294977169,0.303738318,0
0.231050228,0.247663551,1
0.194520548,0.205607477,2
0.187671233,0.205607477,3
0.221917808,0.210280374,4
0.235616438,0.238317757,5
0.317808219,0.341121495,6
0.454794521,0.481308411,7
0.655707763,0.654205607,8
0.760730594,0.771028037,9
0.742465753,0.780373832,10
0.751598174,0.76635514,11
0.747031963,0.728971963,12
0.660273973,0.654205607,13
0.605479452,0.64953271,14
0.642009132,0.668224299,15
0.646575342,0.644859813,16
0.568949772,0.612149533,17
0.575799087,0.602803738,18
0.737899543,0.785046729,19
0.687671233,0.724299065,20
0.664840183,0.672897196,21
0.530136986,0.551401869,22
0.466210046,0.448598131,23
0.35890411,0.364485981,0
0.285844749,0.303738318,1
0.235616438,0.257009346,2
0.217351598,0.23364486,3
0.231050228,0.242990654,4
0.258447489,0.280373832,5
0.340639269,0.364485981,6
0.447945205,0.453271028,7
0.630593607,0.654205607,8
0.734246575,0.757009346,9
0.729680365,0.742990654,10
0.7,0.73364486,11
0.68173516,0.710280374,12
0.592694064,0.612149533,13
0.585844749,0.621495327,14
0.639726027,0.658878505,15
0.644292237,0.682242991,16
0.630593607,0.658878505,17
0.632876712,0.644859813,18
0.753881279,0.789719626,19
0.733333333,0.747663551,20
0.626027397,0.672897196,21
0.536986301,0.560747664,22
0.43196347,0.46728972,23
0.322374429,0.35046729,0
0.272146119,0.271028037,1
0.224200913,0.242990654,2
0.219634703,0.238317757,3
0.219634703,0.23364486,4
0.265296804,0.280373832,5
0.342922374,0.345794393,6
0.44109589,0.46728972,7
0.616894977,0.663551402,8
0.726484018,0.752336449,9
0.726484018,0.738317757,10
0.687671233,0.724299065,11
0.673972603,0.677570093,12
0.584931507,0.61682243,13
0.594063927,0.621495327,14
0.612328767,0.635514019,15
0.616894977,0.644859813,16
0.598630137,0.588785047,17
0.557534247,0.579439252,18
0.721917808,0.73364486,19
0.703652968,0.724299065,20
0.626027397,0.658878505,21
0.539269406,0.523364486,22
0.447945205,0.462616822,23
0.342922374,0.369158879,0
0.274885845,0.285046729,1
0.242922374,0.247663551,2
0.224657534,0.224299065,3
0.229223744,0.214953271,4
0.270319635,0.289719626,5
0.325114155,0.341121495,6
0.407305936,0.425233645,7
0.594520548,0.621495327,8
0.717808219,0.738317757,9
0.708675799,0.714953271,10
0.667579909,0.700934579,11
0.631050228,0.64953271,12
0.544292237,0.58411215,13
0.555707763,0.602803738,14
0.578538813,0.598130841,15
0.564840183,0.598130841,16
0.537442922,0.565420561,17
0.505479452,0.551401869,18
0.683561644,0.663551402,19
0.647031963,0.700934579,20
0.628767123,0.635514019,21
0.526027397,0.528037383,22
0.421004566,0.453271028,23
0.324657534,0.355140187,0
0.285844749,0.294392523,1
0.233333333,0.247663551,2
0.235616438,0.23364486,3
0.219634703,0.214953271,4
0.247031963,0.252336449,5
0.333789954,0.345794393,6
0.38630137,0.411214953,7
0.562100457,0.598130841,8
0.667123288,0.710280374,9
0.667123288,0.700934579,10
0.655707763,0.663551402,11
0.637442922,0.626168224,12
0.550684932,0.542056075,13
0.527853881,0.560747664,14
0.564383562,0.565420561,15
0.534703196,0.551401869,16
0.498173516,0.514018692,17
0.493607306,0.509345794,18
0.598630137,0.602803738,19
0.648858447,0.644859813,20
0.571232877,0.588785047,21
0.479908676,0.481308411,22
0.406849315,0.425233645,23
0.317808219,0.35046729,0
0.269863014,0.275700935,1
0.219634703,0.247663551,2
0.210502283,0.214953271,3
0.217351598,0.200934579,4
0.233333333,0.200934579,5
0.261187215,0.238317757,6
0.261187215,0.285046729,7
0.389041096,0.373831776,8
0.471232877,0.462616822,9
0.475799087,0.46728972,10
0.443835616,0.443925234,11
0.405022831,0.411214953,12
0.386757991,0.355140187,13
0.32283105,0.327102804,14
0.29543379,0.308411215,15
0.30456621,0.313084112,16
0.30913242,0.317757009,17
0.30913242,0.336448598,18
0.498630137,0.439252336,19
0.489497717,0.509345794,20
0.434703196,0.448598131,21
0.357077626,0.401869159,22
0.33652968,0.35046729,23
0.284018265,0.289719626,0
0.233789954,0.247663551,1
0.188127854,0.200934579,2
0.188127854,0.200934579,3
0.169863014,0.186915888,4
0.183561644,0.200934579,5
0.213242009,0.210280374,6
0.233789954,0.23364486,7
0.188127854,0.200934579,8
0.224657534,0.257009346,9
0.279452055,0.289719626,10
0.28630137,0.303738318,11
0.27716895,0.285046729,12
0.224657534,0.242990654,13
0.160730594,0.186915888,14
0.149315068,0.158878505,15
0.149315068,0.163551402,16
0.144748858,0.163551402,17
0.140182648,0.14953271,18
0.167579909,0.182242991,19
0.3,0.308411215,20
0.368493151,0.387850467,21
0.320547945,0.359813084,22
0.311415525,0.341121495,23
0.249771689,0.275700935,0
0.220091324,0.242990654,1
0.174429224,0.200934579,2
0.151598174,0.172897196,3
0.178995434,0.163551402,4
0.188127854,0.177570093,5
0.197260274,0.200934579,6
0.247488584,0.238317757,7
0.201826484,0.200934579,8
0.256621005,0.271028037,9
0.334246575,0.303738318,10
0.28630137,0.275700935,11
0.236073059,0.242990654,12
0.229223744,0.228971963,13
0.160730594,0.200934579,14
0.160730594,0.172897196,15
0.167579909,0.158878505,16
0.142465753,0.154205607,17
0.174429224,0.177570093,18
0.215525114,0.219626168,19
0.334246575,0.345794393,20
0.416438356,0.429906542,21
0.375342466,0.392523364,22
0.366210046,0.369158879,23
0.297716895,0.299065421,0
0.242465753,0.252336449,1
0.196803653,0.210280374,2
0.187671233,0.200934579,3
0.201369863,0.191588785,4
0.233333333,0.219626168,5
0.290410959,0.285046729,6
0.425114155,0.453271028,7
0.525570776,0.53271028,8
0.662557078,0.686915888,9
0.689954338,0.710280374,10
0.689954338,0.700934579,11
0.612328767,0.654205607,12
0.536986301,0.579439252,13
0.562100457,0.579439252,14
0.564383562,0.579439252,15
0.587214612,0.607476636,16
0.532420091,0.546728972,17
0.509589041,0.523364486,18
0.495890411,0.514018692,19
0.536986301,0.542056075,20
0.612328767,0.630841121,21
0.543835616,0.546728972,22
0.470776256,0.462616822,23
0.352054795,0.35046729,0
0.196803653,0.275700935,1
0.242465753,0.252336449,2
0.237899543,0.238317757,3
0.235616438,0.224299065,4
0.258447489,0.261682243,5
0.294977169,0.322429907,6
0.505022831,0.504672897,7
0.587214612,0.598130841,8
0.712785388,0.728971963,9
0.708219178,0.714953271,10
0.726484018,0.714953271,11
0.639726027,0.658878505,12
0.581278539,0.574766355,13
0.563013699,0.542056075,14
0.610958904,0.61682243,15
0.640639269,0.61682243,16
0.582648402,0.588785047,17
0.536986301,0.546728972,18
0.532420091,0.570093458,19
0.552968037,0.593457944,20
0.621461187,0.593457944,21
0.541552511,0.560747664,22
0.470776256,0.462616822,23
0.347488584,0.364485981,0
0.294977169,0.303738318,1
0.237899543,0.247663551,2
0.228767123,0.23364486,3
0.228767123,0.238317757,4
0.237899543,0.257009346,5
0.301826484,0.322429907,6
